smiles,iupac_name,is_toxic
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,4-[(6-methoxyquinolin-8-yl)amino]pentylazanium,0
CC(CN1c2ccccc2CCc2ccccc21)C[NH+](C)C,"[3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-2-methylpropyl]-dimethylazanium",0
CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C,dimethyl(1-phenothiazin-10-ylpropan-2-yl)azanium,0
CC(CN1c2ccccc2Sc2ccccc21)C[NH+](C)C,dimethyl-(2-methyl-3-phenothiazin-10-ylpropyl)azanium,0
CC(COc1ccccc1)[NH+](CCCl)Cc1ccccc1,benzyl-(2-chloroethyl)-(1-phenoxypropan-2-yl)azanium,0
CC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],"1,1-diphosphonatoethanol",0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,"[(8S,11R,13S,14S,17R)-17-acetyl-11-[4-(dimethylamino)phenyl]-13-methyl-3-oxo-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl] acetate",0
CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1,N-(4-aminophenyl)sulfonylethanimidate,0
COc1cc(C(C)=O)ccc1OCCC[NH+]1CCC(c2noc3cc(F)ccc23)CC1,"1-[4-[3-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-ium-1-yl]propoxy]-3-methoxyphenyl]ethanone",0
CC(=O)c1ccc(S(=O)(=O)[N-]C(=O)NC2CCCCC2)cc1,N-(4-acetylphenyl)sulfonyl-N'-cyclohexylcarbamimidate,0
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCC[NH3+],5-[[4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylazanium,0
CC(=O)N[C@@H](CS)C(=O)[O-],(2R)-2-acetamido-3-sulfanylpropanoate,0
CC(=O)N[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H](OS(=O)(=O)[O-])O[C@H]1O,"(2S,3S,4S,5R,6R)-6-[(2R,3R,4R,5R,6R)-3-acetamido-2,5-dihydroxy-6-sulfonatooxyoxan-4-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylate",0
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1[NH+]=C(N)N,"(2R,3R,4S)-3-acetamido-4-(diaminomethylideneazaniumyl)-2-[(1R,2R)-1,2,3-trihydroxypropyl]-3,4-dihydro-2H-pyran-6-carboxylate",0
CC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I,"3-acetamido-2,4,6-triiodobenzoate",0
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H]([NH+]6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,"[(2S,3S,5S,8R,9S,10S,13S,14S,16S,17R)-3-hydroxy-10,13-dimethyl-2-morpholin-4-ium-4-yl-16-(1-prop-2-enylpyrrolidin-1-ium-1-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate",0
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[NH+]1CCCCC1,"[(2S,3S,5S,8R,9S,10S,13S,14S,16S,17R)-17-acetyloxy-10,13-dimethyl-16-(1-methylpiperidin-1-ium-1-yl)-2-piperidin-1-ium-1-yl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",0
CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,"[(5S)-11-carbamoyl-5,6-dihydrobenzo[b][1]benzazepin-5-yl] acetate",1
CC(=O)Oc1cc2c(s1)CC[NH+](C(C(=O)C1CC1)c1ccccc1F)C2,"[5-[2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl]-4,5,6,7-tetrahydrothieno[3,2-c]pyridin-5-ium-2-yl] acetate",0
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"[2-[(8S,9R,10S,11S,13S,14S,17R)-9-fluoro-11,17-dihydroxy-10,13-dimethyl-3-oxo-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate",0
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"[2-[(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate",0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,"(6R,7R)-3-(acetyloxymethyl)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,"(6R,7R)-3-(acetyloxymethyl)-8-oxo-7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,"1-acetyloxyethyl (6R,7R)-3-(carbamoyloxymethyl)-7-[[(2Z)-2-(furan-2-yl)-2-methoxyiminoacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CC/C(=C(/CC)c1ccc(OP(=O)([O-])[O-])cc1)c1ccc(OP(=O)([O-])[O-])cc1,[4-[(E)-4-(4-phosphonatooxyphenyl)hex-3-en-3-yl]phenyl] phosphate,0
CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O,"(2S,5R)-3,3-dimethyl-4,4,7-trioxo-4lambda6-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",0
CC1(C)S[C@@H]2[C@H](/[NH+]=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)[O-],"(2S,5R,6R)-6-(azepan-1-ium-1-ylidenemethylamino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",0
CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)[NH2+]C3(C)C)C(=O)N2[C@H]1C(=O)[O-],"(2S,5R,6R)-6-[(4R)-2,2-dimethyl-5-oxo-4-phenylimidazolidin-3-ium-1-yl]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)[O-],"(2S,5R,6R)-6-[[(2R)-2-azaniumyl-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],"(2S,5R,6R)-6-[[(2R)-2-azaniumyl-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],"(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[[(2R)-2-[(2-oxoimidazolidine-1-carbonyl)amino]-2-phenylacetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",0
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,"(1R,2S,5S)-N-(4-amino-1-cyclobutyl-3,4-dioxobutan-2-yl)-3-[(2S)-2-(tert-butylcarbamoylamino)-3,3-dimethylbutanoyl]-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carboxamide",0
C=C1N(CCCCCC(=O)O)c2ccccc2C1(C)C,"6-(3,3-dimethyl-2-methylideneindol-1-yl)hexanoic acid",1
C[NH2+]C1(C)C2CCC(C2)C1(C)C,"methyl-(2,3,3-trimethyl-2-bicyclo[2.2.1]heptanyl)azanium",0
CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H]([NH3+])C(=O)[O-])C(=O)[O-],"(Z)-7-[(2R)-2-azaniumyl-2-carboxylatoethyl]sulfanyl-2-[[(1S)-2,2-dimethylcyclopropanecarbonyl]amino]hept-2-enoate",0
CC12CC3CC(C)(C1)CC([NH3+])(C3)C2,"(3,5-dimethyl-1-adamantyl)azanium",0
CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,"[2-(10,13-dimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] 2,2-dimethylpropanoate",0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC[NH+](C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,"benzyl-[2-[5-methoxycarbonyl-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3-carbonyl]oxyethyl]-methylazanium",0
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,"[2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydrochromen-6-yl] acetate",0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoate",0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1,"(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoate",0
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)[O-])C(C)(C)CCC1,"(2E,4E,6Z,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoate",0
Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1,"N-(2,6-dimethylphenyl)-N-[2-[4-(1,2,4-oxadiazol-3-yl)anilino]-2-oxoethyl]-1,1-dioxothiane-4-carboxamide",1
Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,"3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-ium-1-yl]ethyl]-9-hydroxy-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one",0
Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-ium-1-yl]ethyl]-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one",0
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-4-ium-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",0
Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,(E)-N-hydroxy-3-[4-[[2-(2-methyl-1H-indol-3-yl)ethylamino]methyl]phenyl]prop-2-enamide,1
Cc1cc(-c2ccc(N/N=C3/C(=O)c4c(N)cc(S(=O)(=O)[O-])cc4C=C3S(=O)(=O)[O-])c(C)c2)ccc1N/N=C1/C(=O)c2c(N)cc(S(=O)(=O)[O-])cc2C=C1S(=O)(=O)[O-],"(3Z)-5-amino-3-[[4-[4-[(2Z)-2-(8-amino-1-oxo-3,6-disulfonatonaphthalen-2-ylidene)hydrazinyl]-3-methylphenyl]-2-methylphenyl]hydrazinylidene]-4-oxonaphthalene-2,7-disulfonate",0
Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,"2-[(R)-[3-methyl-4-(2,2,2-trifluoroethoxy)-2-pyridinyl]methylsulfinyl]-1H-benzimidazole",0
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,2-[[4-(3-methoxypropoxy)-3-methyl-2-pyridinyl]methylsulfinyl]-1H-benzimidazole,0
CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])C3=CCC=CC3)[C@H]2SC1,"(6R,7R)-7-[[(2R)-2-azaniumyl-2-cyclohexa-1,4-dien-1-ylacetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
Cc1noc([N-]S(=O)(=O)c2ccc(N)cc2)c1C,"(4-aminophenyl)sulfonyl-(3,4-dimethyl-1,2-oxazol-5-yl)azanide",0
Cc1c(-c2ccccc2)oc2c(C(=O)OCC[NH+]3CCCCC3)cccc2c1=O,2-piperidin-1-ium-1-ylethyl 3-methyl-4-oxo-2-phenylchromene-8-carboxylate,0
CC1[NH2+]CCOC1c1ccccc1,3-methyl-2-phenylmorpholin-4-ium,0
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)[O-],"2-[3-cyano-4-(2-methylpropoxy)phenyl]-4-methyl-1,3-thiazole-5-carboxylate",0
CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,"[(1S,2S,3R,4S,7R,9S,10S,12R,15S)-4-acetyloxy-1-hydroxy-15-[(2R,3S)-2-hydroxy-3-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylpropanoyl]oxy-9,12-dimethoxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",0
COc1c(C)c2c(c([O-])c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2,(E)-6-(6-methoxy-7-methyl-4-oxido-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoate,0
Cc1c(F)c(N2CC[NH2+]C(C)C2)cc2c1c(=O)c(C(=O)[O-])cn2C1CC1,1-cyclopropyl-6-fluoro-5-methyl-7-(3-methylpiperazin-4-ium-1-yl)-4-oxoquinoline-3-carboxylate,0
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,"(3Z)-3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one",0
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])c(C)c1C,"(2E,4E,6E,8E)-9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethylnona-2,4,6,8-tetraenoate",0
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=[NH+]CCN1,"6-tert-butyl-3-(4,5-dihydro-1H-imidazol-3-ium-2-ylmethyl)-2,4-dimethylphenol",0
Cc1cc(C)c(NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-])c(C)c1Br,"2-[[2-(3-bromo-2,4,6-trimethylanilino)-2-oxoethyl]-(carboxylatomethyl)azaniumyl]acetate",0
Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,"(6R,7R)-7-[[(2R)-2-(4-hydroxyphenyl)-2-[(6-methyl-4-oxo-1H-pyridine-3-carbonyl)amino]acetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-],(2-methyl-4-phosphonatooxynaphthalen-1-yl) phosphate,0
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,"4-[[4-[4-[(E)-2-cyanoethenyl]-2,6-dimethylanilino]pyrimidin-2-yl]amino]benzonitrile",0
Cc1cc(C2CCCCC2)n([O-])c(=O)c1,6-cyclohexyl-4-methyl-1-oxidopyridin-2-one,0
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)[O-],"(2S)-2-(4,6-dimethylpyrimidin-2-yl)oxy-3-methoxy-3,3-diphenylpropanoate",0
C=C(c1ccc(C(=O)[O-])cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,"4-[1-(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)ethenyl]benzoate",0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C,"[(2R,3S,4S)-5-(7,8-dimethyl-2,4-dioxobenzo[g]pteridin-10-yl)-2,3,4-trihydroxypentyl] phosphate",0
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CC[NH+](C)CC1,"2-methyl-4-(4-methylpiperazin-4-ium-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine",0
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CC[NH+]3CC2CC2)[C@H]1O5,"(4R,4aS,7aS,12bS)-3-(cyclopropylmethyl)-7-methylidene-1,2,3,4,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-3-ium-4a,9-diol",0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O-])c1,"5-(2,5-dimethylphenoxy)-2,2-dimethylpentanoate",0
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,"2-amino-4,6-dimethyl-3-oxo-1-N,9-N-bis[7,11,14-trimethyl-2,5,9,12,15-pentaoxo-3,10-di(propan-2-yl)-8-oxa-1,4,11,14-tetrazabicyclo[14.3.0]nonadecan-6-yl]phenoxazine-1,9-dicarboxamide",0
Cc1ccc(/C(=C\C[NH+]2CCCC2)c2cccc(/C=C/C(=O)[O-])n2)cc1,(E)-3-[6-[(E)-1-(4-methylphenyl)-3-pyrrolidin-1-ium-1-ylprop-1-enyl]-2-pyridinyl]prop-2-enoate,0
Cc1ccc(/C(=C\C[NH+]2CCCC2)c2ccccn2)cc1,2-[(E)-1-(4-methylphenyl)-3-pyrrolidin-1-ium-1-ylprop-1-enyl]pyridine,0
Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1,2-hydroxy-4-(4-methylbenzoyl)-6-nitrophenolate,0
Cc1ccc(N(CC2=[NH+]CCN2)c2cccc(O)c2)cc1,"3-[N-(4,5-dihydro-1H-imidazol-3-ium-2-ylmethyl)-4-methylanilino]phenol",0
Cc1ccc(NC(=O)c2ccc(CN3CC[NH+](C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4-[(4-methylpiperazin-4-ium-1-yl)methyl]-N-[4-methyl-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]phenyl]benzamide,0
Cc1cccc(C[NH+]2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,1-[(4-chlorophenyl)-phenylmethyl]-4-[(3-methylphenyl)methyl]piperazin-4-ium,0
Cc1cccc(Nc2ccccc2C(=O)[O-])c1C,"2-(2,3-dimethylanilino)benzoate",0
Cc1cccc(C)c1NC(=O)C(C)[NH3+],"[1-(2,6-dimethylanilino)-1-oxopropan-2-yl]azanium",0
Cc1cccc(C)c1NC(=O)C1CCCC[NH+]1C,"N-(2,6-dimethylphenyl)-1-methylpiperidin-1-ium-2-carboxamide",0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC[NH+](CCO)CC2)n1,"N-(2-chloro-6-methylphenyl)-2-[[6-[4-(2-hydroxyethyl)piperazin-4-ium-1-yl]-2-methylpyrimidin-4-yl]amino]-1,3-thiazole-5-carboxamide",0
Cc1cccc(C)c1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],"2-[carboxylatomethyl-[2-(2,6-dimethylanilino)-2-oxoethyl]azaniumyl]acetate",0
COc1ccccc1OCC(O)CN1CC[NH+](CC(=O)Nc2c(C)cccc2C)CC1,"N-(2,6-dimethylphenyl)-2-[4-[2-hydroxy-3-(2-methoxyphenoxy)propyl]piperazin-1-ium-1-yl]acetamide",0
Cc1cccc(C)c1OCC(C)[NH3+],"1-(2,6-dimethylphenoxy)propan-2-ylazanium",0
Cc1ccccc1C(OCC[NH+](C)C)c1ccccc1,dimethyl-[2-[(2-methylphenyl)-phenylmethoxy]ethyl]azanium,0
Cc1ccccc1N1CC[NH+](CCc2nnc3n2CCCC3)CC1,"3-[2-[4-(2-methylphenyl)piperazin-1-ium-1-yl]ethyl]-5,6,7,8-tetrahydro-[1,2,4]triazolo[4,3-a]pyridine",0
C[NH2+]CC[C@@H](Oc1ccccc1C)c1ccccc1,methyl-[(3R)-3-(2-methylphenoxy)-3-phenylpropyl]azanium,0
Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1,(4-aminophenyl)sulfonyl-(4-methylpyrimidin-2-yl)azanide,0
Cc1ccsc1C(=CCC[NH+]1CCC[C@@H](C(=O)[O-])C1)c1sccc1C,"(3R)-1-[4,4-bis(3-methylthiophen-2-yl)but-3-enyl]piperidin-1-ium-3-carboxylate",0
COc1c(N2CC[NH2+]C(C)C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,1-cyclopropyl-6-fluoro-8-methoxy-7-(3-methylpiperazin-4-ium-1-yl)-4-oxoquinoline-3-carboxylate,0
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)[N-]C(=O)NC3CCCCC3)cc2)cn1,N'-cyclohexyl-N-[4-[2-[(5-methylpyrazine-2-carbonyl)amino]ethyl]phenyl]sulfonylcarbamimidate,0
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,"(1S,3S,7S,10R,11S,12S,16R)-7,11-dihydroxy-8,8,10,12,16-pentamethyl-3-[(E)-1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-17-oxa-4-azabicyclo[14.1.0]heptadecane-5,9-dione",0
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1,"4-[(4-fluorophenyl)methylcarbamoyl]-1-methyl-2-[2-[(5-methyl-1,3,4-oxadiazole-2-carbonyl)amino]propan-2-yl]-6-oxopyrimidin-5-olate",0
Cc1nnc([N-]S(=O)(=O)c2ccc(N)cc2)s1,"(4-aminophenyl)sulfonyl-(5-methyl-1,3,4-thiadiazol-2-yl)azanide",0
Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,"(6R,7R)-3-[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanylmethyl]-8-oxo-7-[[2-(tetrazol-1-yl)acetyl]amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(C[NH+](C)C)c(O)ccc3nc2-1,"[(19S)-19-ethyl-7,19-dihydroxy-14,18-dioxo-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4(9),5,7,10,15(20)-heptaen-8-yl]methyl-dimethylazanium",0
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,"4-[4-[4-[4-[[(3R,5R)-5-(2,4-difluorophenyl)-5-(1,2,4-triazol-1-ylmethyl)oxolan-3-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-2-[(2S,3S)-2-hydroxypentan-3-yl]-1,2,4-triazol-3-one",0
CC[C@H](OC(C)=O)C(C[C@H](C)[NH+](C)C)(c1ccccc1)c1ccccc1,"[(2S,5S)-5-acetyloxy-4,4-diphenylheptan-2-yl]-dimethylazanium",0
CC[C@@H](C(N)=O)N1CCCC1=O,(2S)-2-(2-oxopyrrolidin-1-yl)butanamide,0
CC[C@@H](c1cccc(O)c1)[C@@H](C)C[NH+](C)C,"[(2R,3R)-3-(3-hydroxyphenyl)-2-methylpentyl]-dimethylazanium",0
CC[C@@H](CO)NCC[NH2+][C@@H](CC)CO,[(2S)-1-hydroxybutan-2-yl]-[2-[[(2S)-1-hydroxybutan-2-yl]amino]ethyl]azanium,0
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2[NH+](C)C1,"(6aR,9R)-N-[(2S)-1-hydroxybutan-2-yl]-7-methyl-4,6,6a,7,8,9-hexahydroindolo[4,3-fg]quinolin-7-ium-9-carboxamide",0
CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,"(1R,9S,12S,13R,14S,17R,18Z,21S,23S,24R,25S,27R)-12-[(E)-1-[(1R,3R,4S)-4-chloro-3-methoxycyclohexyl]prop-1-en-2-yl]-17-ethyl-1,14-dihydroxy-23,25-dimethoxy-13,19,21,27-tetramethyl-11,28-dioxa-4-azatricyclo[22.3.1.04,9]octacos-18-ene-2,3,10,16-tetrone",0
